,open,high,low,close,volume,money
2013-06-26,1954.47,1959.16,1922.82,1951.49,10119252700.00,80892689202.00
2013-06-27,1955.13,1980.54,1942.37,1950.01,10581331800.00,84260408505.00
2013-06-28,1935.52,1987.98,1925.65,1979.21,10073796800.00,77513874673.00
2013-07-01,1965.99,1995.92,1957.57,1995.24,7805139300.00,62711812201.00
2013-07-02,1992.89,2007.62,1978.43,2006.56,8641541800.00,73980843793.00
2013-07-03,1996.51,1996.54,1965.52,1994.27,9346647100.00,76682437035.00
2013-07-04,1982.87,2022.14,1974.10,2006.10,10039418300.00,82685489823.00
2013-07-05,2006.19,2021.54,2002.37,2007.20,9134522200.00,75137508120.00
2013-07-08,1983.21,1983.21,1953.12,1958.27,8413649100.00,67187833865.00
2013-07-09,1953.60,1969.15,1946.37,1965.45,6453873300.00,52223185846.00
2013-07-10,1962.84,2009.36,1960.28,2008.13,8979798100.00,72807806791.00
2013-07-11,2011.02,2092.87,2010.40,2072.99,15997077300.00,131049067827.00
2013-07-12,2068.04,2074.86,2036.05,2039.49,12117417500.00,102972652426.00
2013-07-15,2046.12,2076.66,2037.25,2059.39,10147035700.00,88023339258.00
2013-07-16,2054.60,2066.36,2038.54,2065.72,9673739900.00,82870901045.00
2013-07-17,2061.19,2075.81,2043.23,2044.92,10325132100.00,87993978106.00
2013-07-18,2038.40,2043.37,2016.90,2023.40,9213204900.00,76618528707.00
2013-07-19,2025.32,2035.22,1990.25,1992.65,10457757100.00,87481519970.00
2013-07-22,1977.73,2005.47,1970.64,2004.76,8292219000.00,69649507412.00
2013-07-23,2008.95,2051.53,2005.09,2043.88,10951736000.00,92711261462.00
2013-07-24,2035.69,2042.77,2010.42,2033.33,10665577900.00,93700581451.00
2013-07-25,2037.34,2045.37,2016.43,2021.17,9854536600.00,86249516075.00
2013-07-26,2013.19,2021.57,2000.80,2010.85,7380042900.00,65538619606.00
2013-07-29,1997.84,1997.84,1969.85,1976.31,7868327400.00,65866980367.00
2013-07-30,1981.45,2006.23,1965.36,1990.06,7721978400.00,66157865325.00
2013-07-31,2000.79,2015.47,1987.88,1993.80,7016060300.00,59394334168.00
2013-08-01,2000.82,2029.93,1997.06,2029.07,9125668600.00,77395281406.00
2013-08-02,2039.51,2047.08,2025.65,2029.42,9359276700.00,78906252081.00
2013-08-05,2031.72,2050.91,2025.23,2050.48,8551796800.00,73277096081.00
2013-08-06,2043.65,2066.74,2034.96,2060.50,10558097500.00,88690559153.00
2013-08-07,2056.37,2069.56,2043.75,2046.78,10771259400.00,91260307563.00
2013-08-08,2044.44,2058.56,2037.25,2044.89,8413329000.00,71954924316.00
2013-08-09,2052.24,2061.71,2030.13,2052.24,9531642300.00,83036019695.00
2013-08-12,2058.42,2102.35,2055.72,2101.28,13512897400.00,116489710186.00
2013-08-13,2101.32,2106.40,2093.80,2106.16,11770887500.00,96430370026.00
2013-08-14,2109.22,2122.97,2093.04,2100.14,11443780200.00,95791169735.00
2013-08-15,2099.28,2108.41,2079.97,2081.88,9939665600.00,84735663149.00
2013-08-16,2075.98,2198.85,2061.65,2068.45,15306332600.00,123125127254.00
2013-08-19,2055.13,2091.13,2052.70,2085.60,9744678300.00,81501386164.00
2013-08-20,2081.97,2098.98,2066.07,2072.59,10738177300.00,89117930477.00
2013-08-21,2076.27,2076.32,2056.91,2072.96,8744599100.00,72860722876.00
2013-08-22,2069.31,2083.33,2062.37,2067.12,9092830700.00,76018374980.00
2013-08-23,2075.93,2079.85,2029.37,2057.46,11242635100.00,94571635944.00
2013-08-26,2061.42,2097.34,2056.13,2096.47,11993265200.00,99157897686.00
2013-08-27,2095.44,2105.38,2090.43,2103.57,12634196600.00,104591620277.00
2013-08-28,2092.31,2113.82,2080.86,2101.30,16139202600.00,132239100468.00
2013-08-29,2108.44,2110.89,2088.24,2097.23,13326821900.00,105259324003.00
2013-08-30,2097.22,2114.39,2089.09,2098.38,17007564900.00,132055680824.00
2013-09-02,2104.09,2108.68,2078.45,2098.45,14915852400.00,121084660314.00
2013-09-03,2100.45,2123.85,2095.45,2123.11,13889317500.00,112421234241.00
2013-09-04,2121.68,2133.00,2115.75,2127.62,14200038600.00,116457424329.00
2013-09-05,2125.26,2127.86,2115.24,2122.43,12654410400.00,105776493159.00
2013-09-06,2119.33,2143.24,2119.02,2139.99,14326066000.00,119152339949.00
2013-09-09,2151.35,2218.53,2151.35,2212.52,21942708600.00,178881745254.00
2013-09-10,2214.81,2238.55,2202.82,2237.98,23720664900.00,191083879038.00
2013-09-11,2244.96,2258.07,2233.00,2241.27,24434945500.00,195427637455.00
2013-09-12,2236.17,2270.27,2226.29,2255.61,20971511000.00,167300577632.00
2013-09-13,2251.46,2259.42,2228.48,2236.22,17198422900.00,140600125813.00
2013-09-16,2244.46,2248.47,2226.17,2231.40,15488402000.00,133580632777.00
2013-09-17,2230.39,2230.93,2184.92,2185.56,15454255500.00,132460428878.00
2013-09-18,2185.94,2195.90,2172.04,2191.85,11511188700.00,101333088776.00
2013-09-23,2199.36,2223.07,2198.34,2221.04,13317485800.00,121468259676.00
2013-09-24,2219.47,2219.54,2187.24,2207.53,16041505500.00,143330958110.00
2013-09-25,2206.22,2217.97,2193.72,2198.51,16021276200.00,143779983393.00
2013-09-26,2192.23,2192.23,2154.72,2155.81,14041534600.00,125680363387.00
2013-09-27,2150.96,2165.78,2149.59,2160.03,10540178800.00,97811678182.00
2013-09-30,2167.73,2176.30,2165.16,2174.66,9281008100.00,88982759154.00
2013-10-08,2171.90,2200.02,2161.49,2198.20,12671020300.00,114992017832.00
2013-10-09,2191.39,2212.35,2185.18,2211.77,13087173700.00,117966138817.00
2013-10-10,2214.41,2214.59,2186.48,2190.93,14977589600.00,136575144087.00
2013-10-11,2201.41,2228.87,2200.53,2228.15,15689217600.00,142271932986.00
2013-10-14,2232.22,2242.98,2226.40,2237.77,16598338600.00,151626936770.00
2013-10-15,2237.93,2240.25,2221.14,2233.41,15372282500.00,138541635496.00
2013-10-16,2228.11,2228.11,2183.40,2193.07,15463863700.00,138165496489.00
2013-10-17,2201.71,2211.03,2183.25,2188.54,12676794400.00,113138850979.00
2013-10-18,2188.71,2203.29,2184.36,2193.78,10372463100.00,90814173242.00
2013-10-21,2198.11,2230.28,2190.39,2229.24,13669440800.00,123936339046.00
2013-10-22,2227.34,2227.34,2204.24,2210.65,14913283100.00,134994866709.00
2013-10-23,2213.27,2226.85,2177.72,2183.11,14634709000.00,125789855034.00
2013-10-24,2178.82,2183.41,2159.87,2164.32,10300895300.00,90001867021.00
2013-10-25,2163.69,2170.61,2122.68,2132.95,11392452000.00,99671699060.00
2013-10-28,2135.88,2140.96,2123.07,2133.87,8840132200.00,77889328547.00
2013-10-29,2135.23,2163.66,2093.20,2128.86,14309281100.00,117347750184.00
2013-10-30,2126.69,2161.93,2121.84,2160.46,11964336200.00,95233751781.00
2013-10-31,2155.51,2155.51,2137.47,2141.61,10806302000.00,88638835793.00
2013-11-01,2139.88,2157.31,2132.63,2149.56,8911847700.00,76271865039.00
2013-11-04,2156.09,2160.58,2143.21,2149.63,7614794100.00,66305997105.00
2013-11-05,2139.84,2158.15,2124.84,2157.24,9190003100.00,77963321579.00
2013-11-06,2149.39,2166.17,2138.78,2139.61,10048734400.00,86547130819.00
2013-11-07,2136.63,2141.60,2119.19,2129.40,8184261000.00,70177472947.00
2013-11-08,2120.92,2128.58,2103.51,2106.13,8309685900.00,70325214666.00
2013-11-11,2103.30,2117.28,2093.63,2109.47,6967829900.00,59934058729.00
2013-11-12,2110.72,2127.94,2108.40,2126.77,7944673100.00,67951266386.00
2013-11-13,2117.89,2117.91,2086.01,2087.94,8825709400.00,73376066494.00
2013-11-14,2087.12,2102.38,2078.99,2100.51,8379937300.00,72089883154.00
2013-11-15,2100.90,2153.21,2100.79,2135.83,12589452000.00,113364460531.00
2013-11-18,2147.37,2198.32,2143.77,2197.22,15750271400.00,143246233995.00
2013-11-19,2198.32,2203.30,2186.11,2193.13,12508230700.00,115941880393.00
2013-11-20,2201.47,2207.11,2186.64,2206.61,11896186100.00,104820413196.00
2013-11-21,2197.01,2206.53,2177.74,2205.77,13724551600.00,120005002487.00
2013-11-22,2206.47,2211.07,2188.77,2196.38,11386645700.00,102450200950.00
2013-11-25,2186.06,2209.15,2181.42,2186.11,10828265500.00,96747311934.00
2013-11-26,2184.33,2192.58,2176.18,2183.07,10046083000.00,84536640855.00
2013-11-27,2181.72,2207.62,2176.85,2201.07,11538441100.00,102163491519.00
2013-11-28,2204.38,2234.39,2202.62,2219.37,13445677700.00,119645440104.00
2013-11-29,2221.62,2224.94,2212.26,2220.50,10695905300.00,97834025505.00
2013-12-02,2203.12,2231.92,2172.63,2207.37,17428199000.00,151936160363.00
2013-12-03,2196.82,2227.93,2193.25,2222.67,11350641000.00,100776657089.00
2013-12-04,2219.97,2260.87,2215.92,2251.76,15729294300.00,135497944375.00
2013-12-05,2252.72,2255.26,2239.14,2247.06,12204841400.00,105837303362.00
2013-12-06,2242.56,2248.15,2228.63,2237.11,10370092900.00,92254759114.00
2013-12-09,2241.79,2249.17,2231.73,2238.20,9327363900.00,84432480333.00
2013-12-10,2239.86,2250.50,2231.68,2237.49,10904313300.00,95556296184.00
2013-12-11,2228.63,2228.63,2193.16,2204.17,10947315000.00,94389298201.00
2013-12-12,2199.32,2214.55,2194.90,2202.80,8610867100.00,76003328922.00
2013-12-13,2188.26,2204.64,2183.84,2196.07,8510101200.00,72637502087.00
2013-12-16,2197.23,2201.70,2159.99,2160.86,10138759400.00,86422957339.00
2013-12-17,2161.54,2165.54,2146.31,2151.08,7857893600.00,66921600555.00
2013-12-18,2150.41,2156.59,2142.62,2148.28,6417358400.00,55420595199.00
2013-12-19,2153.67,2159.14,2126.25,2127.79,7312347900.00,61496944001.00
2013-12-20,2128.37,2131.74,2082.86,2084.79,8677521200.00,72198200223.00
2013-12-23,2089.54,2099.52,2068.54,2089.71,6814663600.00,58435623902.00
2013-12-24,2094.07,2111.80,2079.81,2092.91,7025146700.00,61697067271.00
2013-12-25,2095.02,2107.23,2088.30,2106.35,6513909600.00,58136846617.00
2013-12-26,2102.66,2102.66,2070.55,2073.10,7854140800.00,66767122191.00
2013-12-27,2074.59,2110.36,2069.59,2101.25,7675682700.00,66394444690.00
2013-12-30,2108.88,2112.01,2095.06,2097.53,7408505600.00,63038943336.00
2013-12-31,2090.68,2120.27,2087.41,2115.98,8047437500.00,71456281495.00
2014-01-02,2112.13,2113.11,2101.02,2109.39,6848548600.00,61921354651.00
2014-01-03,2101.54,2102.17,2075.90,2083.14,8449724100.00,72372229162.00
2014-01-06,2078.68,2078.68,2034.01,2045.71,8958760800.00,72895394974.00
2014-01-07,2034.22,2052.28,2029.25,2047.32,6340293800.00,54638641623.00
2014-01-08,2047.26,2062.95,2037.11,2044.34,7164736400.00,62941429756.00
2014-01-09,2041.77,2057.20,2026.45,2027.62,7594188300.00,67605664108.00
2014-01-10,2023.54,2029.30,2008.01,2013.30,7561612100.00,61044553200.00
2014-01-13,2014.98,2027.18,2000.40,2009.56,6654477600.00,55616750648.00
2014-01-14,2007.16,2027.43,2001.13,2026.84,7036661400.00,56687625248.00
2014-01-15,2024.23,2027.41,2010.20,2023.35,6743622200.00,57740358255.00
2014-01-16,2022.54,2034.71,2014.41,2023.70,7275571900.00,62829760799.00
2014-01-17,2017.52,2017.87,2001.33,2004.95,6730572000.00,57039564098.00
2014-01-20,2001.89,2005.94,1984.82,1991.25,5627124700.00,48298781024.00
2014-01-21,1992.02,2014.15,1992.02,2008.31,5984491100.00,52017917403.00
2014-01-22,2009.97,2052.34,2008.93,2051.75,9889285600.00,84126659381.00
2014-01-23,2048.33,2052.53,2039.05,2042.18,8421058500.00,76083326567.00
2014-01-24,2037.67,2060.99,2034.45,2054.39,9294792100.00,82346176543.00
2014-01-27,2044.27,2044.85,2029.63,2033.30,8881542600.00,81914219452.00
2014-01-28,2036.40,2047.13,2026.99,2038.51,7252904300.00,65751604445.00
2014-01-29,2042.18,2051.58,2039.77,2049.91,7386546200.00,67694123639.00
2014-01-30,2045.93,2045.93,2031.47,2033.08,6261518400.00,58264498308.00
2014-02-07,2022.32,2044.73,2014.70,2044.50,7359875500.00,67829921866.00
2014-02-10,2049.98,2087.97,2049.98,2086.07,12433183300.00,112722921002.00
2014-02-11,2086.18,2111.06,2082.52,2103.67,14221132400.00,125266774385.00
2014-02-12,2103.83,2110.90,2096.51,2109.95,12633318600.00,110804071445.00
2014-02-13,2106.93,2122.83,2096.97,2098.40,14653263400.00,124377063737.00
2014-02-14,2097.32,2116.19,2095.09,2115.85,11151795000.00,97399672623.00
2014-02-17,2124.88,2136.45,2117.69,2135.41,14024444300.00,126213748935.00
2014-02-18,2134.14,2134.14,2113.13,2119.07,14286930800.00,129786966518.00
2014-02-19,2116.92,2152.96,2111.17,2142.55,15126124600.00,127818451163.00
2014-02-20,2152.89,2177.98,2136.48,2138.78,15705227600.00,130938438484.00
2014-02-21,2131.59,2132.70,2098.33,2113.69,11766265100.00,99514289373.00
2014-02-24,2099.72,2099.72,2058.79,2076.69,12355530800.00,107202449712.00
2014-02-25,2077.28,2087.62,2026.54,2034.22,14013297800.00,127823834204.00
2014-02-26,2026.61,2041.63,2014.38,2041.25,11011268700.00,96117707808.00
2014-02-27,2045.10,2068.31,2036.39,2047.35,13216385200.00,112875752328.00
2014-02-28,2040.62,2058.49,2020.93,2056.30,11163790700.00,95684072094.00
2014-03-03,2052.07,2078.33,2047.07,2075.24,12746089100.00,104980599523.00
2014-03-04,2068.11,2074.03,2050.13,2071.47,11592579200.00,101116311340.00
2014-03-05,2073.30,2074.82,2050.18,2053.08,10773308200.00,91623332621.00
2014-03-06,2050.03,2065.79,2030.95,2059.58,10929013300.00,92561446561.00
2014-03-07,2058.38,2079.49,2050.47,2057.91,10370954000.00,89332133920.00
2014-03-10,2042.35,2042.63,1995.55,1999.07,11569666600.00,95032992605.00
2014-03-11,1994.41,2008.07,1985.60,2001.16,9270526500.00,76870326506.00
2014-03-12,1996.24,2011.06,1974.38,1997.69,10136171900.00,79293072715.00
2014-03-13,2000.69,2029.12,1996.53,2019.11,10097811600.00,77979057254.00
2014-03-14,2008.83,2017.91,1990.98,2004.34,8777511100.00,69925888157.00
2014-03-17,2009.88,2024.37,1999.25,2023.67,8625037400.00,72017781997.00
2014-03-18,2026.22,2034.92,2020.41,2025.20,9677719300.00,83580456683.00
2014-03-19,2019.98,2022.18,2002.44,2021.73,9518079700.00,79473241174.00
2014-03-20,2017.22,2030.85,1993.00,1993.48,11033304800.00,88630977588.00
2014-03-21,1987.68,2052.47,1986.07,2047.62,14447765600.00,109438064673.00
2014-03-24,2050.83,2074.06,2043.33,2066.28,14770008500.00,110244496617.00
2014-03-25,2063.32,2079.55,2057.49,2067.31,13182223200.00,100173660038.00
2014-03-26,2070.57,2074.57,2057.65,2063.67,10261111600.00,80463446277.00
2014-03-27,2060.81,2073.98,2042.71,2046.59,11914937400.00,94996460806.00
2014-03-28,2046.85,2060.13,2035.24,2041.71,12168196500.00,94221958284.00
2014-03-31,2043.05,2048.13,2024.18,2033.31,9435653600.00,71573688750.00
2014-04-01,2031.01,2050.68,2028.10,2047.46,8328657600.00,64512636953.00
2014-04-02,2049.42,2060.78,2046.74,2058.99,10265852500.00,77940636053.00
2014-04-03,2063.50,2066.01,2037.45,2043.70,10861842100.00,79480900734.00
2014-04-04,2037.55,2060.10,2035.22,2058.83,8318905600.00,66368648237.00
2014-04-08,2054.53,2102.45,2052.90,2098.28,13337098300.00,107966361324.00
2014-04-09,2100.65,2108.75,2095.64,2105.24,10534047100.00,87366776078.00
2014-04-10,2105.88,2146.67,2098.08,2134.30,15678960900.00,129842345861.00
2014-04-11,2130.37,2138.65,2120.18,2130.54,13176835900.00,111636809840.00
2014-04-14,2127.41,2134.43,2116.61,2131.54,10207785300.00,86591714588.00
2014-04-15,2125.90,2125.90,2098.15,2101.60,10753115100.00,91135360828.00
2014-04-16,2097.21,2112.05,2092.16,2105.12,8936165700.00,75099477740.00
2014-04-17,2108.95,2110.72,2095.71,2098.89,8989632500.00,74257033528.00
2014-04-18,2091.48,2099.64,2081.18,2097.75,8815569500.00,72555982418.00
2014-04-21,2085.98,2103.08,2065.23,2065.83,9637836900.00,81654552342.00
2014-04-22,2062.79,2073.66,2047.33,2072.83,9871988200.00,82468105678.00
2014-04-23,2068.08,2076.35,2059.11,2067.38,7853152100.00,66156169573.00
2014-04-24,2064.16,2075.76,2056.19,2057.03,7818595500.00,64407532370.00
2014-04-25,2060.54,2065.64,2035.57,2036.52,9304233300.00,74155877478.00
2014-04-28,2033.34,2035.99,2000.14,2003.49,8979526200.00,68541492566.00
2014-04-29,2001.90,2021.68,1997.64,2020.34,7622127500.00,56776480980.00
2014-04-30,2020.44,2029.54,2016.58,2026.36,7452857800.00,57677357948.00
2014-05-05,2022.18,2028.96,2007.35,2027.35,7993339500.00,60093487736.00
2014-05-06,2024.26,2038.70,2021.48,2028.04,7460941100.00,57548110850.00
2014-05-07,2023.15,2024.63,2008.45,2010.08,7436019200.00,57558051925.00
2014-05-08,2006.85,2036.94,2005.68,2015.27,7786539300.00,59529365546.00
2014-05-09,2016.50,2020.45,2001.30,2011.13,7622424400.00,57505383717.00
2014-05-12,2022.93,2055.51,2016.64,2052.87,11574207700.00,88097002894.00
2014-05-13,2055.08,2061.06,2043.55,2050.73,9722338800.00,73741718051.00
2014-05-14,2049.27,2056.57,2042.74,2047.91,7201112500.00,56455292293.00
2014-05-15,2044.38,2047.32,2022.86,2024.97,7584515400.00,59773445331.00
2014-05-16,2023.60,2027.76,2012.69,2026.50,6635366000.00,51625885302.00
2014-05-19,2023.01,2023.27,1996.02,2005.18,6532943800.00,52975245931.00
2014-05-20,2011.85,2018.16,2002.76,2008.12,6134538200.00,49549015106.00
2014-05-21,2001.31,2025.19,1991.06,2024.95,6181154700.00,48415094175.00
2014-05-22,2023.15,2041.96,2018.88,2021.29,7472847400.00,59501663401.00
2014-05-23,2020.12,2034.57,2017.74,2034.57,6348806500.00,51464939986.00
2014-05-26,2042.03,2045.38,2035.09,2041.48,7028122000.00,59840433362.00
2014-05-27,2039.79,2044.15,2032.84,2034.57,6757788900.00,55920518535.00
2014-05-28,2034.56,2052.66,2029.34,2050.23,8133864200.00,68602224952.00
2014-05-29,2051.84,2057.08,2039.24,2040.60,8124292100.00,69472513686.00
2014-05-30,2040.39,2046.96,2031.37,2039.21,7514889800.00,62353642382.00
2014-06-03,2039.20,2049.58,2037.30,2038.31,7158412400.00,59296437014.00
2014-06-04,2037.99,2038.48,2012.91,2024.83,7241277100.00,57467546430.00
2014-06-05,2019.44,2041.70,2016.17,2040.88,6794953600.00,56376142155.00
2014-06-06,2040.86,2041.57,2022.16,2029.96,6602174400.00,55124242502.00
2014-06-09,2024.94,2045.26,2023.20,2030.50,6478831700.00,55139842258.00
2014-06-10,2033.21,2052.76,2026.39,2052.53,7962371700.00,65406104835.00
2014-06-11,2049.13,2056.63,2045.41,2054.95,7444435400.00,63177390287.00
2014-06-12,2051.58,2057.11,2045.96,2051.71,8171118600.00,69306421819.00
2014-06-13,2049.21,2073.60,2048.62,2070.72,9717480600.00,82546974059.00
2014-06-16,2070.70,2087.32,2069.44,2085.98,9593977000.00,79953076117.00
2014-06-17,2080.48,2080.48,2064.67,2066.70,8780048100.00,70923265343.00
2014-06-18,2064.38,2066.91,2051.75,2055.52,8724535000.00,70472931939.00
2014-06-19,2054.62,2059.26,2017.65,2023.73,9291427400.00,74628946056.00
2014-06-20,2013.41,2027.15,2010.53,2026.67,6716724600.00,53224269342.00
2014-06-23,2026.23,2033.32,2022.92,2024.37,7048516200.00,57772730103.00
2014-06-24,2023.70,2034.71,2021.75,2033.93,7121463400.00,61684910986.00
2014-06-25,2030.43,2030.62,2018.36,2025.50,6753961000.00,55989137975.00
2014-06-26,2025.66,2040.75,2025.31,2038.68,8095577800.00,66534274736.00
2014-06-27,2031.91,2043.98,2025.07,2036.51,9759201700.00,76710586646.00
2014-06-30,2038.61,2052.34,2038.53,2048.33,9666659800.00,80011169570.00
2014-07-01,2051.22,2052.64,2041.94,2050.38,9845740900.00,83499762384.00
2014-07-02,2049.49,2060.59,2044.04,2059.42,10955391100.00,89304983545.00
2014-07-03,2051.63,2066.64,2048.08,2063.23,12292658200.00,96182469062.00
2014-07-04,2062.36,2065.08,2054.22,2059.38,10500879200.00,83596436667.00
2014-07-07,2058.13,2064.04,2050.89,2059.93,9716875400.00,81471314663.00
2014-07-08,2058.13,2064.43,2047.20,2064.02,9505339300.00,81584449261.00
2014-07-09,2061.64,2062.47,2037.60,2038.61,11330584100.00,97183492310.00
2014-07-10,2036.54,2045.53,2034.96,2038.34,9794381900.00,84748630822.00
2014-07-11,2033.87,2051.74,2033.00,2046.96,10508808300.00,86253717656.00
2014-07-14,2047.74,2067.34,2044.90,2066.65,11511974000.00,96357013657.00
2014-07-15,2065.90,2070.36,2059.68,2070.36,12448876800.00,102893914470.00
2014-07-16,2068.34,2075.49,2061.57,2067.28,13712802000.00,102029806233.00
2014-07-17,2062.89,2062.89,2046.19,2055.59,10449181200.00,79106281032.00
2014-07-18,2047.50,2067.23,2046.00,2059.07,10664109400.00,82510264416.00
2014-07-21,2057.77,2061.82,2049.18,2054.48,9385787000.00,75706180211.00
2014-07-22,2050.50,2078.09,2049.82,2075.48,12319186800.00,98702436643.00
2014-07-23,2074.20,2088.19,2072.23,2078.49,13729221100.00,106702129235.00
2014-07-24,2079.63,2107.95,2079.63,2105.06,16567699600.00,128677982604.00
2014-07-25,2108.71,2127.22,2106.71,2126.61,14249582600.00,111411572985.00
2014-07-28,2135.25,2181.50,2135.25,2177.95,23618575200.00,180414429611.00
2014-07-29,2179.83,2193.52,2172.10,2183.19,20026425700.00,159282497674.00
2014-07-30,2178.18,2194.57,2177.24,2181.24,18492218700.00,149566550479.00
2014-07-31,2179.54,2202.13,2173.90,2201.56,16469165400.00,132438451526.00
2014-08-01,2194.17,2218.79,2184.64,2185.30,19147504200.00,151884026694.00
2014-08-04,2190.04,2224.07,2186.92,2223.33,17409740300.00,140088823113.00
2014-08-05,2224.63,2226.84,2206.85,2219.95,17538698700.00,141474534802.00
2014-08-06,2212.00,2223.89,2192.99,2217.47,17771170700.00,140362855726.00
2014-08-07,2216.66,2220.57,2185.76,2187.67,17523327400.00,137306468554.00
2014-08-08,2188.71,2199.58,2180.60,2194.43,13518144300.00,109728992060.00
2014-08-11,2199.43,2225.96,2198.31,2224.65,15058342100.00,126096838922.00
2014-08-12,2222.70,2222.98,2210.00,2221.59,15479904600.00,132393972973.00
2014-08-13,2223.05,2230.99,2202.44,2222.88,17806280600.00,146490786502.00
2014-08-14,2221.54,2230.89,2204.38,2206.47,17014912300.00,141706657539.00
2014-08-15,2207.23,2230.87,2203.24,2226.73,14997869100.00,129406906433.00
2014-08-18,2229.80,2242.03,2228.13,2239.47,16392862600.00,141492842935.00
2014-08-19,2242.34,2246.02,2227.93,2245.33,17774459200.00,155445477469.00
2014-08-20,2241.66,2248.94,2233.89,2240.21,16765838300.00,139628054173.00
2014-08-21,2239.57,2240.08,2211.63,2230.46,16573349800.00,140879627721.00
2014-08-22,2228.97,2243.30,2225.27,2240.81,16011167200.00,140353020934.00
2014-08-25,2241.10,2241.55,2222.01,2229.27,16211957800.00,134450234510.00
2014-08-26,2225.29,2232.78,2200.62,2207.11,16350742400.00,134123068194.00
2014-08-27,2207.03,2216.67,2204.05,2209.47,12088588500.00,104090409512.00
2014-08-28,2210.48,2219.47,2194.86,2195.82,12422901400.00,109266624772.00
2014-08-29,2198.95,2218.70,2193.26,2217.20,10520249600.00,93043872850.00
2014-09-01,2220.13,2236.29,2217.68,2235.51,12916658300.00,117215899895.00
2014-09-02,2239.68,2267.51,2234.38,2266.05,19212486900.00,170931776839.00
2014-09-03,2268.39,2290.55,2268.10,2288.63,21247899800.00,187558381475.00
2014-09-04,2290.03,2307.70,2283.28,2306.86,19948997800.00,179385894224.00
2014-09-05,2311.30,2327.56,2307.45,2326.43,21318191700.00,185839820854.00
2014-09-09,2328.43,2331.92,2315.89,2326.53,19699031800.00,172908499146.00
2014-09-10,2318.50,2321.91,2306.42,2318.30,18982899100.00,163454522872.00
2014-09-11,2315.73,2343.59,2304.60,2311.68,22222179800.00,197232656997.00
2014-09-12,2308.35,2331.95,2302.78,2331.95,19347154000.00,162102898337.00
2014-09-15,2330.19,2340.45,2321.59,2339.14,21511241400.00,185393630086.00
2014-09-16,2341.03,2347.93,2293.87,2296.55,30269411100.00,237659243986.00
2014-09-17,2298.98,2309.05,2282.80,2307.89,21084245300.00,159121789572.00
2014-09-18,2303.85,2319.88,2297.93,2315.93,18908904500.00,144518521039.00
2014-09-19,2312.98,2331.56,2305.52,2329.45,17464848700.00,144345453358.00
2014-09-22,2323.55,2323.55,2284.38,2289.87,17584235400.00,147841746377.00
2014-09-23,2289.09,2311.53,2289.02,2309.72,15685516900.00,135396857174.00
2014-09-24,2302.23,2345.75,2297.88,2343.57,22252572500.00,185690667976.00
2014-09-25,2352.86,2365.15,2336.80,2345.10,22568832300.00,189260377942.00
2014-09-26,2339.29,2350.11,2329.95,2347.72,17474828500.00,148220808326.00
2014-09-29,2353.71,2363.06,2346.58,2357.71,20011102100.00,171130878152.00
2014-09-30,2361.32,2365.49,2354.27,2363.87,19391869000.00,166933430197.00
2014-10-08,2368.58,2382.79,2354.29,2382.79,20439732600.00,180337576241.00
2014-10-09,2383.86,2391.35,2367.11,2389.37,23592001000.00,200271758742.00
2014-10-10,2380.76,2386.28,2365.07,2374.54,22467112600.00,192248234095.00
2014-10-13,2366.43,2366.86,2341.12,2366.01,20089931400.00,175425070607.00
2014-10-14,2362.80,2380.51,2349.19,2359.47,19683141800.00,170160085096.00
2014-10-15,2358.23,2374.81,2344.37,2373.67,20280491500.00,171766747014.00
2014-10-16,2361.13,2389.68,2353.41,2356.50,24820116800.00,203805884862.00
2014-10-17,2352.78,2360.60,2312.83,2341.18,21230096200.00,179433162591.00
2014-10-20,2346.05,2357.51,2340.46,2356.73,16002230500.00,141820259831.00
2014-10-21,2355.03,2361.65,2337.55,2339.66,16882828800.00,146786313155.00
2014-10-22,2339.22,2352.12,2324.59,2326.55,15269842500.00,138524537529.00
2014-10-23,2322.32,2329.93,2297.33,2302.42,16263630800.00,140596503776.00
2014-10-24,2303.08,2314.88,2296.66,2302.28,13222528100.00,114330696149.00
2014-10-27,2293.57,2293.64,2279.84,2290.44,13026156800.00,113379981592.00
2014-10-28,2294.01,2338.28,2294.01,2337.87,17859035700.00,158147958704.00
2014-10-29,2343.72,2381.64,2339.71,2373.03,26558868700.00,225067075637.00
2014-10-30,2371.89,2397.26,2365.92,2391.08,29464594300.00,226611178101.00
2014-10-31,2393.18,2423.60,2384.48,2420.18,32576352200.00,249915443128.00
2014-11-03,2425.22,2436.78,2418.17,2430.03,29882123500.00,227196589983.00
2014-11-04,2428.27,2435.22,2417.22,2430.68,30901303900.00,226503880876.00
2014-11-05,2432.17,2434.36,2415.50,2419.25,26360665400.00,201859409074.00
2014-11-06,2419.62,2426.89,2401.75,2425.86,22200508800.00,179644372908.00
2014-11-07,2427.90,2454.42,2407.44,2418.17,29117224500.00,244157568362.00
2014-11-10,2436.63,2474.16,2428.18,2473.67,30062820300.00,245233684265.00
2014-11-11,2483.65,2508.62,2445.96,2469.67,41190406500.00,331257388545.00
2014-11-12,2454.60,2494.92,2444.81,2494.48,25293385200.00,215738617221.00
2014-11-13,2495.00,2507.74,2471.41,2485.61,29503705800.00,258311915771.00
2014-11-14,2477.97,2481.03,2457.05,2478.82,22060761900.00,191924993741.00
2014-11-17,2506.86,2508.77,2472.45,2474.01,21568780000.00,199264903886.00
